elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
173.713736, 1.157152, 82077, 12, 46.6, 41, 70, 90, 1449, 23066, 0
174.848603, 1.134867, 60337, 13, 50.6, 44, 72, 95, 1647, 30928, 0
175.727533, 0.87893, 61515, 13, 45.6, 39, 68, 88, 1603, 9368, 0
176.556389, 0.828856, 89757, 2, 45.0, 39, 66, 87, 1543, 29579, 0
177.663731, 1.107342, 63597, 12, 42.9, 38, 62, 80, 1414, 15434, 0
178.500112, 0.836381, 77179, 10, 42.6, 36, 62, 82, 1499, 27674, 0
179.60272, 1.102608, 76732, 10, 45.4, 38, 70, 90, 1642, 27674, 0
180.658111, 1.055391, 66505, 7, 47.7, 41, 71, 92, 1585, 20449, 0
181.673676, 1.015565, 0, 7, 49.2, 41, 70, 91, 1654, 130038, 0
182.193259, 0.519583, 0, 13, 51.2, 38, 69, 91, 1823, 130038, 0
